round_number,rank,player_name,team_name,matches_all,matches_played,percentage_played,matches_won,matches_lost,matches_won_percent
21,,Player 061,Team 005,84,34,40.48,3,31,8.83
21,,Player 105,Team 016,84,20,23.81,1,19,5.0
21,,Player 091,Team 005,84,22,26.2,1,21,4.55
21,,Player 104,Team 005,84,16,19.05,0,16,0.0
21,,Player 062,Team 006,84,13,15.48,0,13,0.0
21,,Player 113,Team 013,84,8,9.53,0,8,0.0
21,,Player 099,Team 002,84,8,9.53,0,8,0.0
21,,Player 055,Team 016,84,8,9.53,0,8,0.0
21,,Player 115,Team 010,84,8,9.53,0,8,0.0
21,,Player 098,Team 007,84,7,8.34,0,7,0.0
21,,Player 110,Team 005,84,6,7.15,0,6,0.0
21,,Player 114,Team 010,84,4,4.77,0,4,0.0
21,,Player 097,Team 006,84,4,4.77,0,4,0.0
21,,Player 065,Team 007,84,3,3.58,0,3,0.0
22,1,Player 100,Team 001,88,50,56.82,49,1,98.0
22,2,Player 007,Team 001,88,64,72.73,62,2,96.88
22,3,Player 006,Team 005,88,80,90.91,75,5,93.75
22,4,Player 013,Team 001,88,44,50.0,39,5,88.64
22,5,Player 001,Team 001,88,48,54.55,42,6,87.5
22,6,Player 002,Team 002,88,67,76.14,57,10,85.08
22,7,Player 067,Team 003,88,80,90.91,68,12,85.0
22,8,Player 014,Team 007,88,61,69.32,51,10,83.61
22,9,Player 071,Team 014,88,44,50.0,36,8,81.82
22,10,Player 010,Team 006,88,84,95.46,68,16,80.96
22,11,Player 031,Team 014,88,47,53.41,38,9,80.86
22,12,Player 076,Team 001,88,52,59.1,42,10,80.77
22,13,Player 072,Team 011,88,72,81.82,56,16,77.78
22,14,Player 004,Team 004,88,84,95.46,65,19,77.39
22,15,Player 068,Team 009,88,44,50.0,34,10,77.28
22,16,Player 026,Team 007,88,65,73.87,49,16,75.39
22,17,Player 028,Team 012,88,76,86.37,57,19,75.0
22,18,Player 116,Team 007,88,48,54.55,36,12,75.0
22,19,Player 008,Team 003,88,84,95.46,61,23,72.62
22,20,Player 024,Team 010,88,60,68.19,42,18,70.0
22,21,Player 012,Team 005,88,88,100.0,61,27,69.32
22,22,Player 021,Team 011,88,64,72.73,44,20,68.75
22,23,Player 016,Team 008,88,64,72.73,44,20,68.75
22,24,Player 039,Team 012,88,84,95.46,57,27,67.86
22,25,Player 017,Team 004,88,84,95.46,57,27,67.86
22,26,Player 029,Team 013,88,64,72.73,42,22,65.63
22,27,Player 025,Team 012,88,68,77.28,44,24,64.71
22,28,Player 009,Team 004,88,65,73.87,41,24,63.08
22,29,Player 022,Team 011,88,60,68.19,37,23,61.67
22,30,Player 075,Team 004,88,54,61.37,33,21,61.12
22,31,Player 034,Team 007,88,64,72.73,39,25,60.94
22,32,Player 037,Team 008,88,66,75.0,40,26,60.61
22,33,Player 077,Team 008,88,59,67.05,34,25,57.63
22,34,Player 082,Team 011,88,44,50.0,25,19,56.82
22,35,Player 036,Team 008,88,54,61.37,30,24,55.56
22,36,Player 003,Team 003,88,60,68.19,33,27,55.0
22,37,Player 020,Team 010,88,74,84.1,40,34,54.06
22,38,Player 046,Team 015,88,88,100.0,47,41,53.41
22,39,Player 023,Team 011,88,76,86.37,40,36,52.64
22,40,Player 011,,88,64,72.73,33,31,51.57
22,41,Player 047,Team 015,88,84,95.46,43,41,51.2
22,42,Player 042,Team 014,88,44,50.0,22,22,50.0
22,43,Player 018,Team 004,88,65,73.87,32,33,49.24
22,44,Player 073,Team 006,88,65,73.87,31,34,47.7
22,45,Player 102,Team 006,88,68,77.28,32,36,47.06
22,46,Player 005,Team 003,88,64,72.73,28,36,43.75
22,47,Player 044,Team 014,88,45,51.14,19,26,42.23
22,48,Player 032,Team 006,88,72,81.82,30,42,41.67
22,49,Player 040,Team 005,88,46,52.28,19,27,41.31
22,50,Player 083,Team 012,88,67,76.14,27,40,40.3
22,51,Player 043,Team 014,88,48,54.55,18,30,37.5
22,52,Player 035,Team 008,88,51,57.96,19,32,37.26
22,53,Player 056,Team 015,88,80,90.91,29,51,36.25
22,54,Player 052,Team 013,88,54,61.37,19,35,35.19
22,55,Player 084,Team 014,88,49,55.69,17,32,34.7
22,56,Player 059,Team 016,88,64,72.73,22,42,34.38
22,57,Player 081,Team 009,88,44,50.0,15,29,34.1
22,58,Player 048,Team 015,88,66,75.0,22,44,33.34
22,59,Player 085,Team 016,88,76,86.37,25,51,32.9
22,60,Player 045,Team 009,88,56,63.64,17,39,30.36
22,61,Player 041,Team 002,88,71,80.69,20,51,28.17
22,62,Player 087,Team 016,88,68,77.28,17,51,25.0
22,63,Player 029,Team 009,88,44,50.0,11,33,25.0
22,64,Player 064,Team 010,88,74,84.1,17,57,22.98
22,65,Player 086,Team 016,88,50,56.82,9,41,18.0
22,66,Player 063,Team 010,88,62,70.46,11,51,17.75
22,67,Player 053,Team 002,88,52,59.1,8,44,15.39
22,68,Player 079,Team 009,88,48,54.55,7,41,14.59
22,69,Player 057,Team 016,88,62,70.46,9,53,14.52
22,70,Player 051,Team 013,88,62,70.46,7,55,11.3
22,71,Player 078,Team 002,88,59,67.05,4,55,6.78
22,72,Player 054,Team 002,88,56,63.64,2,54,3.58
22,,Player 069,Team 001,88,25,28.41,25,0,100.0
22,,Player 119,Team 013,88,4,4.55,4,0,100.0
22,,Player 015,Team 006,88,2,2.28,2,0,100.0
22,,Player 066,Team 013,88,16,18.19,15,1,93.75
22,,Player 019,Team 009,88,22,25.0,20,2,90.91
22,,Player 095,Team 014,88,20,22.73,17,3,85.0
22,,Player 111,Team 015,88,6,6.82,5,1,83.34
22,,Player 096,Team 014,88,16,18.19,12,4,75.0
22,,Player 101,Team 001,88,36,40.91,24,12,66.67
22,,Player 089,Team 010,88,28,31.82,18,10,64.29
22,,Player 070,Team 014,88,28,31.82,17,11,60.72
22,,Player 120,Team 009,88,16,18.19,9,7,56.25
22,,Player 060,Team 008,88,33,37.5,18,15,54.55
22,,Player 109,Team 012,88,35,39.78,19,16,54.29
22,,Player 050,Team 001,88,17,19.32,9,8,52.95
22,,Player 118,Team 007,88,26,29.55,13,13,50.0
22,,Player 107,Team 001,88,16,18.19,8,8,50.0
22,,Player 117,Team 012,88,12,13.64,6,6,50.0
22,,Player 027,Team 009,88,10,11.37,5,5,50.0
22,,Player 108,Team 008,88,8,9.1,4,4,50.0
22,,Player 092,Team 008,88,17,19.32,8,9,47.06
22,,Player 033,Team 011,88,32,36.37,14,18,43.75
22,,Player 112,Team 015,88,24,27.28,10,14,41.67
22,,Player 074,Team 002,88,32,36.37,10,22,31.25
22,,Player 106,Team 013,88,16,18.19,5,11,31.25
22,,Player 090,Team 005,88,14,15.91,4,10,28.58
22,,Player 038,Team 005,88,38,43.19,10,28,26.32
22,,Player 094,Team 006,88,12,13.64,3,9,25.0
22,,Player 093,Team 007,88,24,27.28,5,19,20.84
22,,Player 058,Team 009,88,40,45.46,7,33,17.5
22,,Player 103,Team 010,88,42,47.73,7,35,16.67
22,,Player 049,Team 007,88,30,34.1,5,25,16.67
22,,Player 030,Team 006,88,32,36.37,5,27,15.63
22,,Player 080,Team 009,88,20,22.73,3,17,15.0
22,,Player 088,Team 007,88,20,22.73,2,18,10.0
22,,Player 061,Team 005,88,38,43.19,3,35,7.9
22,,Player 105,Team 016,88,20,22.73,1,19,5.0
22,,Player 091,Team 005,88,22,25.0,1,21,4.55
22,,Player 104,Team 005,88,16,18.19,0,16,0.0
22,,Player 062,Team 006,88,13,14.78,0,13,0.0
22,,Player 113,Team 013,88,8,9.1,0,8,0.0
22,,Player 099,Team 002,88,8,9.1,0,8,0.0
22,,Player 055,Team 016,88,8,9.1,0,8,0.0
22,,Player 115,Team 010,88,8,9.1,0,8,0.0
22,,Player 098,Team 007,88,7,7.96,0,7,0.0
22,,Player 110,Team 005,88,6,6.82,0,6,0.0
22,,Player 114,Team 010,88,4,4.55,0,4,0.0
22,,Player 097,Team 006,88,4,4.55,0,4,0.0
22,,Player 065,Team 007,88,3,3.41,0,3,0.0
22,,Player 121,Team 012,88,2,2.28,0,2,0.0
23,1,Player 100,Team 001,92,50,54.35,49,1,98.0
23,2,Player 007,Team 001,92,68,73.92,65,3,95.59
23,3,Player 006,Team 005,92,80,86.96,75,5,93.75
23,4,Player 013,Team 001,92,48,52.18,42,6,87.5
23,5,Player 001,Team 001,92,52,56.53,45,7,86.54
23,6,Player 002,Team 002,92,71,77.18,60,11,84.51
23,7,Player 014,Team 007,92,61,66.31,51,10,83.61
23,8,Player 067,Team 003,92,84,91.31,69,15,82.15
23,9,Player 010,Team 006,92,88,95.66,72,16,81.82
23,10,Player 071,Team 014,92,48,52.18,39,9,81.25
23,11,Player 076,Team 001,92,52,56.53,42,10,80.77
23,12,Player 031,Team 014,92,51,55.44,40,11,78.44
23,13,Player 004,Team 004,92,88,95.66,69,19,78.41
23,14,Player 072,Team 011,92,72,78.27,56,16,77.78
23,15,Player 026,Team 007,92,69,75.0,52,17,75.37
23,16,Player 028,Team 012,92,80,86.96,60,20,75.0
23,17,Player 116,Team 007,92,52,56.53,39,13,75.0
23,18,Player 021,Team 011,92,68,73.92,48,20,70.59
23,19,Player 016,Team 008,92,68,73.92,48,20,70.59
23,20,Player 008,Team 003,92,88,95.66,62,26,70.46
23,21,Player 024,Team 010,92,60,65.22,42,18,70.0
23,22,Player 012,Team 005,92,92,100.0,64,28,69.57
23,23,Player 039,Team 012,92,88,95.66,61,27,69.32
23,24,Player 017,Team 004,92,88,95.66,61,27,69.32
23,25,Player 029,Team 013,92,68,73.92,45,23,66.18
23,26,Player 025,Team 012,92,72,78.27,47,25,65.28
23,27,Player 009,Team 004,92,69,75.0,45,24,65.22
23,28,Player 037,Team 008,92,70,76.09,44,26,62.86
23,29,Player 022,Team 011,92,64,69.57,40,24,62.5
23,30,Player 075,Team 004,92,54,58.7,33,21,61.12
23,31,Player 034,Team 007,92,68,73.92,40,28,58.83
23,32,Player 077,Team 008,92,59,64.14,34,25,57.63
23,33,Player 036,Team 008,92,54,58.7,30,24,55.56
23,34,Player 023,Team 011,92,80,86.96,44,36,55.0
23,35,Player 003,Team 003,92,64,69.57,34,30,53.13
23,36,Player 020,Team 010,92,78,84.79,41,37,52.57
23,37,Player 046,Team 015,92,92,100.0,48,44,52.18
23,38,Player 011,,92,64,69.57,33,31,51.57
23,39,Player 018,Team 004,92,69,75.0,35,34,50.73
23,40,Player 073,Team 006,92,69,75.0,34,35,49.28
23,41,Player 047,Team 015,92,88,95.66,43,45,48.87
23,42,Player 102,Team 006,92,72,78.27,35,37,48.62
23,43,Player 042,Team 014,92,48,52.18,22,26,45.84
23,44,Player 032,Team 006,92,76,82.61,33,43,43.43
23,45,Player 040,Team 005,92,50,54.35,21,29,42.0
23,46,Player 005,Team 003,92,68,73.92,28,40,41.18
23,47,Player 083,Team 012,92,71,77.18,29,42,40.85
23,48,Player 035,Team 008,92,55,59.79,22,33,40.0
23,49,Player 043,Team 014,92,48,52.18,18,30,37.5
23,50,Player 056,Team 015,92,80,86.96,29,51,36.25
23,51,Player 052,Team 013,92,54,58.7,19,35,35.19
23,52,Player 084,Team 014,92,49,53.27,17,32,34.7
23,53,Player 059,Team 016,92,68,73.92,23,45,33.83
23,54,Player 085,Team 016,92,80,86.96,26,54,32.5
23,55,Player 048,Team 015,92,70,76.09,22,48,31.43
23,56,Player 081,Team 009,92,48,52.18,15,33,31.25
23,57,Player 045,Team 009,92,56,60.87,17,39,30.36
23,58,Player 041,Team 002,92,75,81.53,21,54,28.01
23,59,Player 087,Team 016,92,68,73.92,17,51,25.0
23,60,Player 029,Team 009,92,48,52.18,11,37,22.92
23,61,Player 064,Team 010,92,78,84.79,17,61,21.8
23,62,Player 086,Team 016,92,54,58.7,10,44,18.52
23,63,Player 063,Team 010,92,66,71.74,11,55,16.67
23,64,Player 053,Team 002,92,52,56.53,8,44,15.39
23,65,Player 103,Team 010,92,46,50.0,7,39,15.22
23,66,Player 057,Team 016,92,66,71.74,10,56,15.16
23,67,Player 079,Team 009,92,48,52.18,7,41,14.59
23,68,Player 051,Team 013,92,66,71.74,8,58,12.13
23,69,Player 078,Team 002,92,59,64.14,4,55,6.78
23,70,Player 054,Team 002,92,60,65.22,2,58,3.34
23,,Player 069,Team 001,92,29,31.53,29,0,100.0
23,,Player 119,Team 013,92,4,4.35,4,0,100.0
23,,Player 015,Team 006,92,2,2.18,2,0,100.0
23,,Player 066,Team 013,92,16,17.4,15,1,93.75
23,,Player 019,Team 009,92,22,23.92,20,2,90.91
23,,Player 111,Team 015,92,6,6.53,5,1,83.34
23,,Player 068,Team 009,92,44,47.83,34,10,77.28
23,,Player 095,Team 014,92,24,26.09,18,6,75.0
23,,Player 096,Team 014,92,16,17.4,12,4,75.0
23,,Player 101,Team 001,92,36,39.14,24,12,66.67
23,,Player 089,Team 010,92,28,30.44,18,10,64.29
23,,Player 070,Team 014,92,28,30.44,17,11,60.72
23,,Player 082,Team 011,92,44,47.83,25,19,56.82
23,,Player 120,Team 009,92,20,21.74,11,9,55.0
23,,Player 060,Team 008,92,33,35.87,18,15,54.55
23,,Player 109,Team 012,92,35,38.05,19,16,54.29
23,,Player 118,Team 007,92,30,32.61,16,14,53.34
23,,Player 050,Team 001,92,17,18.48,9,8,52.95
23,,Player 033,Team 011,92,36,39.14,18,18,50.0
23,,Player 107,Team 001,92,16,17.4,8,8,50.0
23,,Player 117,Team 012,92,12,13.05,6,6,50.0
23,,Player 027,Team 009,92,10,10.87,5,5,50.0
23,,Player 092,Team 008,92,20,21.74,9,11,45.0
23,,Player 108,Team 008,92,9,9.79,4,5,44.45
23,,Player 044,Team 014,92,45,48.92,19,26,42.23
23,,Player 106,Team 013,92,20,21.74,8,12,40.0
23,,Player 112,Team 015,92,28,30.44,10,18,35.72
23,,Player 074,Team 002,92,32,34.79,10,22,31.25
23,,Player 038,Team 005,92,42,45.66,13,29,30.96
23,,Player 090,Team 005,92,14,15.22,4,10,28.58
23,,Player 094,Team 006,92,12,13.05,3,9,25.0
23,,Player 093,Team 007,92,24,26.09,5,19,20.84
23,,Player 058,Team 009,92,44,47.83,8,36,18.19
23,,Player 049,Team 007,92,30,32.61,5,25,16.67
23,,Player 030,Team 006,92,32,34.79,5,27,15.63
23,,Player 080,Team 009,92,20,21.74,3,17,15.0
23,,Player 088,Team 007,92,20,21.74,2,18,10.0
23,,Player 061,Team 005,92,38,41.31,3,35,7.9
23,,Player 091,Team 005,92,26,28.27,2,24,7.7
23,,Player 105,Team 016,92,20,21.74,1,19,5.0
23,,Player 104,Team 005,92,16,17.4,0,16,0.0
23,,Player 062,Team 006,92,13,14.14,0,13,0.0
23,,Player 099,Team 002,92,12,13.05,0,12,0.0
23,,Player 113,Team 013,92,8,8.7,0,8,0.0
23,,Player 055,Team 016,92,8,8.7,0,8,0.0
23,,Player 115,Team 010,92,8,8.7,0,8,0.0
23,,Player 098,Team 007,92,7,7.61,0,7,0.0
23,,Player 110,Team 005,92,6,6.53,0,6,0.0
23,,Player 114,Team 010,92,4,4.35,0,4,0.0
23,,Player 097,Team 006,92,4,4.35,0,4,0.0
23,,Player 065,Team 007,92,3,3.27,0,3,0.0
23,,Player 121,Team 012,92,2,2.18,0,2,0.0
24,1,Player 100,Team 001,96,54,56.25,53,1,98.15
24,2,Player 007,Team 001,96,68,70.84,65,3,95.59
24,3,Player 006,Team 005,96,80,83.34,75,5,93.75
24,4,Player 013,Team 001,96,48,50.0,42,6,87.5
24,5,Player 001,Team 001,96,52,54.17,45,7,86.54
24,6,Player 002,Team 002,96,75,78.13,63,12,84.0
24,7,Player 014,Team 007,96,61,63.55,51,10,83.61
24,8,Player 067,Team 003,96,88,91.67,73,15,82.96
24,9,Player 010,Team 006,96,92,95.84,76,16,82.61
24,10,Player 076,Team 001,96,56,58.34,46,10,82.15
24,11,Player 004,Team 004,96,92,95.84,73,19,79.35
24,12,Player 071,Team 014,96,52,54.17,41,11,78.85
24,13,Player 072,Team 011,96,76,79.17,59,17,77.64
24,14,Player 116,Team 007,96,56,58.34,43,13,76.79
24,15,Player 026,Team 007,96,73,76.05,55,18,75.35
24,16,Player 028,Team 012,96,84,87.5,63,21,75.0
24,17,Player 031,Team 014,96,55,57.3,41,14,74.55
24,18,Player 012,Team 005,96,96,100.0,68,28,70.84
24,19,Player 016,Team 008,96,72,75.0,51,21,70.84
24,20,Player 017,Team 004,96,92,95.84,65,27,70.66
24,21,Player 008,Team 003,96,92,95.84,64,28,69.57
24,22,Player 021,Team 011,96,72,75.0,50,22,69.45
24,23,Player 024,Team 010,96,64,66.67,44,20,68.75
24,24,Player 039,Team 012,96,92,95.84,63,29,68.48
24,25,Player 029,Team 013,96,72,75.0,48,24,66.67
24,26,Player 009,Team 004,96,69,71.88,45,24,65.22
24,27,Player 025,Team 012,96,76,79.17,48,28,63.16
24,28,Player 037,Team 008,96,74,77.09,46,28,62.17
24,29,Player 022,Team 011,96,68,70.84,42,26,61.77
24,30,Player 075,Team 004,96,58,60.42,35,23,60.35
24,31,Player 034,Team 007,96,68,70.84,40,28,58.83
24,32,Player 077,Team 008,96,63,65.63,37,26,58.74
24,33,Player 023,Team 011,96,80,83.34,44,36,55.0
24,34,Player 003,Team 003,96,68,70.84,37,31,54.42
24,35,Player 082,Team 011,96,48,50.0,26,22,54.17
24,36,Player 046,Team 015,96,96,100.0,51,45,53.13
24,37,Player 020,Team 010,96,80,83.34,42,38,52.5
24,38,Player 036,Team 008,96,58,60.42,30,28,51.73
24,39,Player 047,Team 015,96,92,95.84,47,45,51.09
24,40,Player 018,Team 004,96,73,76.05,37,36,50.69
24,41,Player 073,Team 006,96,69,71.88,34,35,49.28
24,42,Player 102,Team 006,96,72,75.0,35,37,48.62
24,43,Player 011,,96,68,70.84,33,35,48.53
24,44,Player 042,Team 014,96,48,50.0,22,26,45.84
24,45,Player 032,Team 006,96,80,83.34,36,44,45.0
24,46,Player 040,Team 005,96,54,56.25,24,30,44.45
24,47,Player 005,Team 003,96,68,70.84,28,40,41.18
24,48,Player 083,Team 012,96,75,78.13,30,45,40.0
24,49,Player 035,Team 008,96,55,57.3,22,33,40.0
24,50,Player 044,Team 014,96,49,51.05,19,30,38.78
24,51,Player 056,Team 015,96,84,87.5,32,52,38.1
24,52,Player 043,Team 014,96,48,50.0,18,30,37.5
24,53,Player 052,Team 013,96,54,56.25,19,35,35.19
24,54,Player 084,Team 014,96,53,55.21,18,35,33.97
24,55,Player 059,Team 016,96,68,70.84,23,45,33.83
24,56,Player 048,Team 015,96,74,77.09,25,49,33.79
24,57,Player 081,Team 009,96,48,50.0,15,33,31.25
24,58,Player 085,Team 016,96,84,87.5,26,58,30.96
24,59,Player 045,Team 009,96,56,58.34,17,39,30.36
24,60,Player 041,Team 002,96,79,82.3,23,56,29.12
24,61,Player 087,Team 016,96,72,75.0,18,54,25.0
24,62,Player 029,Team 009,96,48,50.0,11,37,22.92
24,63,Player 064,Team 010,96,82,85.42,17,65,20.74
24,64,Player 079,Team 009,96,52,54.17,9,43,17.31
24,65,Player 086,Team 016,96,58,60.42,10,48,17.25
24,66,Player 058,Team 009,96,48,50.0,8,40,16.67
24,67,Player 063,Team 010,96,68,70.84,11,57,16.18
24,68,Player 053,Team 002,96,52,54.17,8,44,15.39
24,69,Player 057,Team 016,96,70,72.92,10,60,14.29
24,70,Player 103,Team 010,96,50,52.09,7,43,14.01
24,71,Player 051,Team 013,96,70,72.92,8,62,11.43
24,72,Player 078,Team 002,96,63,65.63,5,58,7.94
24,73,Player 054,Team 002,96,64,66.67,3,61,4.69
24,,Player 069,Team 001,96,29,30.21,29,0,100.0
24,,Player 119,Team 013,96,4,4.17,4,0,100.0
24,,Player 122,Team 001,96,4,4.17,4,0,100.0
24,,Player 015,Team 006,96,2,2.09,2,0,100.0
24,,Player 066,Team 013,96,16,16.67,15,1,93.75
24,,Player 019,Team 009,96,22,22.92,20,2,90.91
24,,Player 111,Team 015,96,6,6.25,5,1,83.34
24,,Player 068,Team 009,96,44,45.84,34,10,77.28
24,,Player 095,Team 014,96,24,25.0,18,6,75.0
24,,Player 096,Team 014,96,16,16.67,12,4,75.0
24,,Player 101,Team 001,96,40,41.67,27,13,67.5
24,,Player 089,Team 010,96,28,29.17,18,10,64.29
24,,Player 070,Team 014,96,28,29.17,17,11,60.72
24,,Player 118,Team 007,96,34,35.42,20,14,58.83
24,,Player 120,Team 009,96,20,20.84,11,9,55.0
24,,Player 060,Team 008,96,33,34.38,18,15,54.55
24,,Player 109,Team 012,96,35,36.46,19,16,54.29
24,,Player 050,Team 001,96,17,17.71,9,8,52.95
24,,Player 033,Team 011,96,36,37.5,18,18,50.0
24,,Player 107,Team 001,96,16,16.67,8,8,50.0
24,,Player 117,Team 012,96,12,12.5,6,6,50.0
24,,Player 027,Team 009,96,10,10.42,5,5,50.0
24,,Player 123,Team 006,96,4,4.17,2,2,50.0
24,,Player 092,Team 008,96,20,20.84,9,11,45.0
24,,Player 108,Team 008,96,9,9.38,4,5,44.45
24,,Player 106,Team 013,96,20,20.84,8,12,40.0
24,,Player 038,Team 005,96,46,47.92,17,29,36.96
24,,Player 112,Team 015,96,28,29.17,10,18,35.72
24,,Player 074,Team 002,96,32,33.34,10,22,31.25
24,,Player 090,Team 005,96,14,14.59,4,10,28.58
24,,Player 093,Team 007,96,28,29.17,7,21,25.0
24,,Player 094,Team 006,96,12,12.5,3,9,25.0
24,,Player 049,Team 007,96,30,31.25,5,25,16.67
24,,Player 080,Team 009,96,24,25.0,4,20,16.67
24,,Player 030,Team 006,96,36,37.5,5,31,13.89
24,,Player 061,Team 005,96,42,43.75,5,37,11.91
24,,Player 088,Team 007,96,20,20.84,2,18,10.0
24,,Player 091,Team 005,96,26,27.09,2,24,7.7
24,,Player 105,Team 016,96,20,20.84,1,19,5.0
24,,Player 104,Team 005,96,16,16.67,0,16,0.0
24,,Player 062,Team 006,96,13,13.55,0,13,0.0
24,,Player 113,Team 013,96,12,12.5,0,12,0.0
24,,Player 099,Team 002,96,12,12.5,0,12,0.0
24,,Player 055,Team 016,96,8,8.34,0,8,0.0
24,,Player 115,Team 010,96,8,8.34,0,8,0.0
24,,Player 098,Team 007,96,7,7.3,0,7,0.0
24,,Player 110,Team 005,96,6,6.25,0,6,0.0
24,,Player 114,Team 010,96,4,4.17,0,4,0.0
24,,Player 097,Team 006,96,4,4.17,0,4,0.0
24,,Player 065,Team 007,96,3,3.13,0,3,0.0
24,,Player 121,Team 012,96,2,2.09,0,2,0.0
25,1,Player 100,Team 001,100,58,58.0,57,1,98.28
25,2,Player 007,Team 001,100,72,72.0,69,3,95.84
25,3,Player 006,Team 005,100,84,84.0,79,5,94.05
25,4,Player 013,Team 001,100,52,52.0,46,6,88.47
25,5,Player 001,Team 001,100,56,56.01,49,7,87.5
25,6,Player 067,Team 003,100,92,92.0,77,15,83.7
25,7,Player 014,Team 007,100,61,61.0,51,10,83.61
25,8,Player 002,Team 002,100,79,79.0,65,14,82.28
25,9,Player 076,Team 001,100,56,56.01,46,10,82.15
25,10,Player 004,Team 004,100,96,96.0,77,19,80.21
25,11,Player 010,Team 006,100,96,96.0,77,19,80.21
25,12,Player 071,Team 014,100,56,56.01,44,12,78.58
25,13,Player 116,Team 007,100,60,60.0,46,14,76.67
25,14,Player 026,Team 007,100,77,77.0,59,18,76.63
25,15,Player 031,Team 014,100,59,59.0,45,14,76.28
25,16,Player 028,Team 012,100,86,86.0,64,22,74.42
25,17,Player 072,Team 011,100,80,80.0,59,21,73.75
25,18,Player 012,Team 005,100,100,100.0,72,28,72.0
25,19,Player 016,Team 008,100,75,75.0,54,21,72.0
25,20,Player 017,Team 004,100,96,96.0,69,27,71.88
25,21,Player 008,Team 003,100,96,96.0,68,28,70.84
25,22,Player 039,Team 012,100,96,96.0,67,29,69.8
25,23,Player 029,Team 013,100,76,76.0,52,24,68.43
25,24,Player 024,Team 010,100,68,68.01,45,23,66.18
25,25,Player 021,Team 011,100,76,76.0,50,26,65.79
25,26,Player 009,Team 004,100,69,69.0,45,24,65.22
25,27,Player 025,Team 012,100,76,76.0,48,28,63.16
25,28,Player 075,Team 004,100,62,62.0,38,24,61.3
25,29,Player 037,Team 008,100,78,78.0,47,31,60.26
25,30,Player 022,Team 011,100,72,72.0,42,30,58.34
25,31,Player 077,Team 008,100,67,67.0,38,29,56.72
25,32,Player 034,Team 007,100,72,72.0,40,32,55.56
25,33,Player 003,Team 003,100,72,72.0,40,32,55.56
25,34,Player 023,Team 011,100,80,80.0,44,36,55.0
25,35,Player 018,Team 004,100,77,77.0,41,36,53.25
25,36,Player 046,Team 015,100,100,100.0,53,47,53.0
25,37,Player 020,Team 010,100,80,80.0,42,38,52.5
25,38,Player 036,Team 008,100,58,58.0,30,28,51.73
25,39,Player 082,Team 011,100,52,52.0,26,26,50.0
25,40,Player 047,Team 015,100,96,96.0,48,48,50.0
25,41,Player 073,Team 006,100,69,69.0,34,35,49.28
25,42,Player 011,,100,72,72.0,35,37,48.62
25,43,Player 102,Team 006,100,76,76.0,36,40,47.37
25,44,Player 040,Team 005,100,54,54.0,24,30,44.45
25,45,Player 032,Team 006,100,84,84.0,37,47,44.05
25,46,Player 005,Team 003,100,68,68.01,28,40,41.18
25,47,Player 043,Team 014,100,52,52.0,21,31,40.39
25,48,Player 083,Team 012,100,75,75.0,30,45,40.0
25,49,Player 038,Team 005,100,50,50.0,20,30,40.0
25,50,Player 052,Team 013,100,58,58.0,23,35,39.66
25,51,Player 035,Team 008,100,59,59.0,23,36,38.99
25,52,Player 084,Team 014,100,57,57.0,21,36,36.85
25,53,Player 056,Team 015,100,88,88.0,32,56,36.37
25,54,Player 059,Team 016,100,70,70.0,24,46,34.29
25,55,Player 085,Team 016,100,88,88.0,29,59,32.96
25,56,Player 048,Team 015,100,78,78.0,25,53,32.06
25,57,Player 045,Team 009,100,56,56.01,17,39,30.36
25,58,Player 041,Team 002,100,83,83.0,23,60,27.72
25,59,Player 087,Team 016,100,76,76.0,20,56,26.32
25,60,Player 029,Team 009,100,52,52.0,12,40,23.08
25,61,Player 064,Team 010,100,86,86.0,17,69,19.77
25,62,Player 079,Team 009,100,56,56.01,10,46,17.86
25,63,Player 086,Team 016,100,60,60.0,10,50,16.67
25,64,Player 057,Team 016,100,74,74.0,12,62,16.22
25,65,Player 053,Team 002,100,52,52.0,8,44,15.39
25,66,Player 063,Team 010,100,72,72.0,11,61,15.28
25,67,Player 103,Team 010,100,54,54.0,7,47,12.97
25,68,Player 051,Team 013,100,74,74.0,8,66,10.82
25,69,Player 078,Team 002,100,67,67.0,5,62,7.47
25,70,Player 054,Team 002,100,68,68.01,3,65,4.42
25,,Player 069,Team 001,100,29,29.0,29,0,100.0
25,,Player 119,Team 013,100,4,4.0,4,0,100.0
25,,Player 122,Team 001,100,4,4.0,4,0,100.0
25,,Player 015,Team 006,100,2,2.0,2,0,100.0
25,,Player 066,Team 013,100,20,20.0,19,1,95.0
25,,Player 019,Team 009,100,22,22.0,20,2,90.91
25,,Player 111,Team 015,100,6,6.0,5,1,83.34
25,,Player 068,Team 009,100,44,44.0,34,10,77.28
25,,Player 095,Team 014,100,24,24.0,18,6,75.0
25,,Player 096,Team 014,100,16,16.0,12,4,75.0
25,,Player 101,Team 001,100,40,40.0,27,13,67.5
25,,Player 089,Team 010,100,28,28.01,18,10,64.29
25,,Player 070,Team 014,100,28,28.01,17,11,60.72
25,,Player 118,Team 007,100,38,38.0,23,15,60.53
25,,Player 109,Team 012,100,39,39.0,22,17,56.42
25,,Player 060,Team 008,100,33,33.0,18,15,54.55
25,,Player 050,Team 001,100,17,17.01,9,8,52.95
25,,Player 033,Team 011,100,36,36.0,18,18,50.0
25,,Player 120,Team 009,100,24,24.0,12,12,50.0
